CLIENT COORDINATES AND CENTROID NUMBER
x, y, centroid_no
29.293936, -94.818342, 0
29.290759, -94.809589, 2
29.290759, -94.809589, 2
29.29711, -94.807936, 2
29.29711, -94.807935, 2
29.300201, -94.799909, 2
29.26683, -94.840544, 5
29.268073, -94.842739, 5
29.277562, -94.835731, 0
29.277562, -94.835731, 0
29.271453, -94.838261, 5
29.261158, -94.845205, 5
29.297457, -94.805577, 2
29.321153, -94.770285, 6
29.298344, -94.806723, 2
29.289786, -94.824298, 0
29.303048, -94.782133, 6
29.260339, -94.841591, 5
29.278833, -94.838166, 0
29.325543, -94.772745, 6
29.264263, -94.840149, 5
29.3009, -94.779957, 6
29.29233, -94.863854, 5
29.29737, -94.809464, 2
29.297336, -94.807068, 2
29.263796, -94.839906, 5
29.27439, -94.829488, 0
29.322289, -94.772366, 6
29.270321, -94.82283, 0
29.261284, -94.844621, 5
29.282007, -94.82025, 0
29.255137, -94.868483, 5
29.300167, -94.800032, 2
29.295877, -94.794565, 2
29.277944, -94.821445, 0
29.276985, -94.8295, 0
29.287448, -94.80505, 2
29.293426, -94.815758, 2
29.293426, -94.815758, 2
29.261407, -94.843543, 5
29.282576, -94.829737, 0
29.264162, -94.847777, 5
29.266065, -94.841097, 5
29.144007, -95.041928, 4
29.260826, -94.8419, 5
29.259288, -94.8451, 5
29.261801, -94.844617, 5
29.273223, -94.822805, 0
29.305525, -94.783202, 6
29.297841, -94.810971, 2
29.309519, -94.78586, 6
29.267055, -94.843867, 5
29.319025, -94.772137, 6
29.269877, -94.843689, 5
29.262102, -94.845658, 5
29.307195, -94.786454, 6
29.260012, -94.874043, 5
29.283622, -94.806937, 2
29.283622, -94.806937, 2
29.259684, -94.845701, 5
29.304579, -94.785652, 6
29.207411, -94.949611, 3
29.308102, -94.783003, 6
29.291672, -94.800408, 2
29.259089, -94.843392, 5
29.26015, -94.846551, 5
29.322984, -94.773272, 6
29.297895, -94.788313, 6
29.264526, -94.835595, 5
29.25347, -94.850366, 5
29.25347, -94.850366, 5
29.25347, -94.850366, 5
29.25347, -94.850366, 5
29.280526, -94.827602, 0
29.280526, -94.827602, 0
29.286514, -94.804675, 2
29.279582, -94.809863, 0
29.307566, -94.788147, 6
29.285579, -94.808467, 2
29.291397, -94.826145, 0
29.297111, -94.806907, 2
29.260036, -94.846501, 5
29.260036, -94.846501, 5
29.307934, -94.776487, 6
29.318102, -94.771534, 6
29.259035, -94.844956, 5
29.284385, -94.816781, 0
29.318049, -94.771688, 6
29.297036, -94.78945, 6
29.302672, -94.80023, 2
29.113899, -95.086301, 4
29.285344, -94.825426, 0
29.292335, -94.799143, 2
29.296998, -94.800189, 2
29.262615, -94.839282, 5
29.269578, -94.843515, 5
29.291498, -94.816822, 0
29.296365, -94.80352, 2
29.261135, -94.845547, 5
29.306938, -94.788564, 6
29.289805, -94.82758, 0
29.291966, -94.802033, 2
29.262315, -94.839128, 5
29.314419, -94.769877, 6
29.252924, -94.86821, 5
29.285465, -94.79845, 2
29.285219, -94.815226, 0
29.255078, -94.869429, 5
29.276718, -94.8328, 0
29.29694, -94.794935, 2
29.29694, -94.794935, 2
29.29694, -94.794935, 2
29.260016, -94.844915, 5
29.183762, -94.976122, 1
29.324407, -94.773032, 6
29.306045, -94.784834, 6
29.306045, -94.784834, 6
29.262614, -94.843365, 5
29.277224, -94.837266, 0
29.306025, -94.786407, 6
29.264264, -94.846576, 5
29.279843, -94.817732, 0
29.298062, -94.804364, 2
29.298062, -94.804364, 2
29.298062, -94.804364, 2
29.284923, -94.823178, 0
29.305491, -94.785763, 6
29.305491, -94.785763, 6
29.305491, -94.785763, 6
29.308046, -94.786904, 6
29.142136, -95.041377, 4
29.262461, -94.846012, 5
29.260654, -94.845783, 5
29.136431, -95.055001, 4
29.261405, -94.844323, 5
29.261289, -94.844631, 5
29.290987, -94.823193, 0
29.140837, -95.046816, 4
29.26531, -94.840695, 5
29.308297, -94.786978, 6
29.31061, -94.769852, 6
29.279835, -94.839154, 0
29.295887, -94.799929, 2
29.303767, -94.776283, 6
29.284574, -94.824843, 0
29.27846, -94.838309, 0
29.271656, -94.838139, 5
29.262683, -94.848602, 5
29.259517, -94.844684, 5
29.29992, -94.797391, 2
29.270651, -94.835656, 5
29.323836, -94.742009, 6
29.323116, -94.77186, 6
29.26823, -94.842805, 5
29.297113, -94.807936, 2
29.296369, -94.797927, 2
29.287658, -94.831684, 0
29.267068, -94.840683, 5
29.296308, -94.811077, 2
29.265044, -94.840936, 5
29.297515, -94.80539, 2
29.268176, -94.837504, 5
29.292625, -94.79966, 2
29.278204, -94.825217, 0
29.305788, -94.785812, 6
29.305788, -94.785812, 6
29.284575, -94.824839, 0
29.298031, -94.810574, 2
29.298031, -94.810574, 2
29.298031, -94.810574, 2
29.298031, -94.810574, 2
29.280585, -94.829694, 0
29.296273, -94.811077, 2
29.270742, -94.841777, 5
29.305848, -94.774717, 6
29.305848, -94.774717, 6
29.280525, -94.827598, 0
29.273762, -94.826047, 0
29.305953, -94.783896, 6
29.281623, -94.827053, 0
29.260626, -94.843445, 5
29.260626, -94.843445, 5
29.270723, -94.835522, 5
29.265508, -94.841611, 5
29.265494, -94.841156, 5
29.261301, -94.845271, 5
29.136017, -95.054567, 4
29.30139, -94.800742, 2
29.305817, -94.781965, 6
29.290446, -94.81658, 0
29.182627, -94.976403, 1
29.288346, -94.797336, 2
29.252927, -94.868217, 5
29.277611, -94.840112, 5
29.307943, -94.776487, 6
29.312324, -94.770704, 6
29.281642, -94.805536, 2
29.289776, -94.82429, 0
29.25876, -94.912085, 3
29.259193, -94.845043, 5
29.284931, -94.823424, 0
29.233069, -94.888942, 3
29.299816, -94.797634, 2
29.282432, -94.829649, 0
29.261624, -94.843763, 5
29.287276, -94.81451, 0
29.284159, -94.821341, 0
29.284159, -94.821341, 0
29.297093, -94.806931, 2
29.265943, -94.841386, 5
29.264562, -94.840314, 5
29.292926, -94.827587, 0
29.292926, -94.827587, 0
29.288658, -94.816178, 0
29.29211, -94.801059, 2
29.261475, -94.844169, 5
29.263374, -94.83967, 5
29.260032, -94.846467, 5
29.279158, -94.840316, 5
29.280803, -94.826044, 0
29.277437, -94.840373, 5
29.301029, -94.798819, 2
29.282056, -94.822291, 0
29.261836, -94.843501, 5
29.282004, -94.820245, 0
29.318274, -94.770811, 6
29.295799, -94.801138, 2
29.284955, -94.800375, 2
29.284955, -94.800375, 2
29.323613, -94.742269, 6
29.280523, -94.827309, 0
29.306479, -94.781953, 6
29.319461, -94.771901, 6
29.288914, -94.820421, 0
29.281143, -94.821007, 0
29.281143, -94.821007, 0
29.261736, -94.847924, 5
29.27529, -94.832249, 0
29.305357, -94.787335, 6
29.290531, -94.807031, 2
29.320893, -94.773051, 6
29.290699, -94.818878, 0
29.32297, -94.743463, 6
29.270938, -94.834951, 5
29.298138, -94.807799, 2
29.286298, -94.821685, 0
29.306324, -94.774355, 6
29.306324, -94.774355, 6
29.270224, -94.836711, 5
29.27946, -94.838478, 0
29.277292, -94.8422, 5
29.280824, -94.820902, 0
29.262225, -94.840898, 5
29.319919, -94.752121, 6
29.28074, -94.829215, 0
29.297456, -94.805548, 2
29.303328, -94.777086, 6
29.278137, -94.8252, 0
29.265061, -94.836899, 5
29.277611, -94.840112, 5
29.285502, -94.821299, 0
29.285831, -94.804909, 2
29.291182, -94.819359, 0
29.288022, -94.80587, 2
29.293623, -94.788697, 2
29.288603, -94.820478, 0
29.288603, -94.820478, 0
29.284332, -94.821431, 0
29.286966, -94.816962, 0
29.291857, -94.794599, 2
29.287784, -94.82456, 0
29.284621, -94.824612, 0
29.290966, -94.817961, 0
29.288804, -94.830382, 0
29.301588, -94.800612, 2
29.295349, -94.801988, 2
29.264516, -94.847837, 5
29.281145, -94.821013, 0
29.198568, -94.944731, 3
29.270658, -94.841972, 5
29.267023, -94.846678, 5
29.260013, -94.841998, 5
29.299837, -94.797656, 2
29.296026, -94.801735, 2
29.284381, -94.816773, 0
29.199825, -94.945445, 3
29.263626, -94.836468, 5
29.288334, -94.797353, 2
29.286418, -94.817613, 0
29.30405, -94.779775, 6
29.119291, -95.073046, 4
29.282077, -94.821212, 0
29.321905, -94.773793, 6
29.291221, -94.820548, 0
29.289062, -94.826796, 0
29.322294, -94.772367, 6
29.278078, -94.840736, 5
29.288212, -94.823069, 0
29.297138, -94.806186, 2
29.297138, -94.806186, 2
29.297138, -94.806186, 2
29.288606, -94.814347, 0
29.288606, -94.814347, 0
29.321164, -94.770221, 6
29.199952, -94.945962, 3
29.299598, -94.809209, 2
29.287761, -94.822533, 0
29.312904, -94.769265, 6
29.287975, -94.80588, 2
29.305246, -94.783011, 6
29.305246, -94.783011, 6
29.288102, -94.825535, 0
29.294855, -94.802952, 2
29.307634, -94.783204, 6
29.291413, -94.809525, 2
29.299456, -94.78976, 6
29.265712, -94.841825, 5
29.296374, -94.791033, 2
29.281124, -94.822843, 0
29.277582, -94.829116, 0
29.284697, -94.824394, 0
29.260364, -94.846114, 5
29.273686, -94.826159, 0
29.273686, -94.826159, 0
29.309931, -94.784488, 6
29.26577, -94.84094, 5
29.271255, -94.880189, 5
29.289482, -94.797397, 2
29.285578, -94.824323, 0
29.299233, -94.809687, 2
29.299233, -94.809687, 2
29.285928, -94.819519, 0
29.298794, -94.781356, 6
29.214649, -94.930573, 3
29.30188, -94.778162, 6
29.321299, -94.772848, 6
29.300753, -94.779687, 6
29.141276, -95.045628, 4
29.305404, -94.789738, 6
29.289421, -94.793083, 2
29.285473, -94.821376, 0
29.295513, -94.811587, 2
29.270302, -94.841978, 5
29.308098, -94.783006, 6
29.289139, -94.808685, 2
29.284519, -94.825069, 0
29.286963, -94.816961, 0
29.286963, -94.816961, 0
29.288231, -94.823136, 0
29.29392, -94.788431, 2
29.292767, -94.863626, 5
29.304525, -94.785672, 6
29.304525, -94.785672, 6
29.290951, -94.820477, 0
29.26126, -94.845925, 5
29.266897, -94.847127, 5
29.323501, -94.772029, 6
29.173662, -94.987381, 1
29.173662, -94.987381, 1
29.173662, -94.987381, 1
29.173662, -94.987381, 1
29.201201, -94.943936, 3
29.299537, -94.789435, 6
29.286303, -94.821667, 0
29.284599, -94.824731, 0
29.300014, -94.797236, 2
29.295592, -94.800969, 2
29.321287, -94.773452, 6
29.28192, -94.823122, 0
29.288606, -94.830318, 0
29.282291, -94.826121, 0
29.282291, -94.826121, 0
29.284987, -94.82707, 0
29.289023, -94.818186, 0
29.290664, -94.823354, 0
29.291054, -94.82287, 0
29.307338, -94.786031, 6
29.182795, -94.974966, 1
29.277123, -94.840232, 5
29.290966, -94.820386, 0
29.284501, -94.830541, 0
29.284501, -94.830541, 0
29.251456, -94.869167, 5
29.32472, -94.773408, 6
29.261041, -94.84649, 5
29.277557, -94.834143, 0
29.143509, -95.03742, 4
29.289305, -94.82243, 0
29.304117, -94.791243, 6
29.291966, -94.815985, 0
29.297261, -94.800012, 2
29.286492, -94.8081, 2
29.286492, -94.8081, 2
29.202326, -94.94447, 3
29.202326, -94.94447, 3
29.277738, -94.840556, 5
29.315752, -94.769905, 6
29.266989, -94.844523, 5
29.266988, -94.844523, 5
29.296376, -94.797933, 2
29.296938, -94.80893, 2
29.296938, -94.80893, 2
29.309673, -94.787068, 6
29.296735, -94.800367, 2
29.263226, -94.83959, 5
29.30105, -94.793082, 2
29.322694, -94.773702, 6
29.266046, -94.842012, 5
29.306696, -94.777412, 6
29.259928, -94.845439, 5
29.287775, -94.822547, 0
29.287775, -94.822547, 0
29.270892, -94.841434, 5
29.296829, -94.78877, 6
29.288915, -94.824224, 0
29.267243, -94.840772, 5
29.202089, -94.944908, 3
29.297045, -94.809882, 2
29.290146, -94.81943, 0
29.301016, -94.781453, 6
29.264658, -94.848895, 5
29.261733, -94.844822, 5
29.278803, -94.826359, 0
29.260541, -94.845751, 5
29.290969, -94.817743, 0
29.296054, -94.81299, 2
29.288579, -94.829601, 0
29.302261, -94.780592, 6
29.299924, -94.781782, 6
29.298417, -94.793705, 2
29.280427, -94.826154, 0
29.290465, -94.802306, 2
29.295167, -94.812436, 2
29.301532, -94.800821, 2
29.262964, -94.839399, 5
29.299913, -94.800066, 2
29.11801, -95.0748, 4
29.290571, -94.807063, 2
29.293206, -94.810043, 2
29.277303, -94.825156, 0
29.297, -94.79561, 2
29.262332, -94.843095, 5
29.27324, -94.828479, 0
29.26432, -94.846163, 5
29.295943, -94.80578, 2
29.280784, -94.820509, 0
29.286935, -94.829765, 0
29.302363, -94.78254, 6
29.28755, -94.820141, 0
29.259492, -94.845202, 5
29.271343, -94.822196, 0
29.263981, -94.836915, 5
29.270801, -94.822198, 0
29.27065, -94.839154, 5
29.113465, -95.086506, 4
29.281148, -94.821005, 0
29.280595, -94.8297, 0
29.294222, -94.810982, 2
29.286242, -94.825126, 0
29.288034, -94.801899, 2
29.288722, -94.808923, 2
29.160863, -95.008086, 1
29.283124, -94.822927, 0
29.142774, -95.040991, 4
29.284934, -94.817911, 0
29.287946, -94.801064, 2
29.286496, -94.808109, 2
29.255203, -94.869503, 5
29.255203, -94.869503, 5
29.259903, -94.846415, 5
29.306317, -94.792772, 6
29.281218, -94.819425, 0
29.299839, -94.78459, 6
29.299008, -94.780287, 6
29.260019, -94.843917, 5
29.28795, -94.801079, 2
29.28795, -94.801079, 2
29.287678, -94.80578, 2
29.30524, -94.783011, 6
29.287751, -94.799412, 2
29.305398, -94.78149, 6
29.305398, -94.78149, 6
29.303727, -94.799443, 2
29.307533, -94.786326, 6
29.282599, -94.819957, 0
29.295273, -94.787698, 6
29.270001, -94.823719, 0
29.277534, -94.829733, 0
29.262492, -94.842953, 5
29.2994, -94.798347, 2
29.289971, -94.809669, 2
29.293617, -94.788699, 2
29.305432, -94.777763, 6
29.287071, -94.802823, 2
29.287071, -94.802823, 2
29.298036, -94.805897, 2
29.299865, -94.797299, 2
29.291409, -94.803576, 2
29.291409, -94.803576, 2
29.284952, -94.82875, 0
29.259889, -94.841454, 5
29.259045, -94.910844, 3
29.304572, -94.785573, 6
29.304572, -94.785573, 6
29.297501, -94.806462, 2
29.306975, -94.787271, 6
29.255112, -94.868466, 5
29.276064, -94.832306, 0
29.29736, -94.817781, 0
29.254945, -94.869367, 5
29.270359, -94.843017, 5
29.263076, -94.839439, 5
29.284308, -94.821394, 0
29.284308, -94.821394, 0
29.273854, -94.825716, 0
29.285816, -94.816062, 0
29.264004, -94.840362, 5
29.297458, -94.782968, 6
29.311343, -94.770638, 6
29.296195, -94.81147, 2
29.241571, -94.887026, 5
29.228559, -94.895593, 3
29.264916, -94.846308, 5
29.276729, -94.832801, 0
29.321747, -94.773485, 6
29.257771, -94.91519, 3
29.292765, -94.863618, 5
29.268353, -94.842883, 5
29.302841, -94.778127, 6
29.287675, -94.819626, 0
29.289431, -94.827943, 0
29.297458, -94.782962, 6
29.297458, -94.782962, 6
29.293063, -94.790244, 2
29.286772, -94.814025, 0
29.271928, -94.842421, 5
29.264821, -94.847214, 5
29.265615, -94.84121, 5
29.28163, -94.824976, 0
29.28163, -94.824976, 0
29.255073, -94.869444, 5
29.302159, -94.779506, 6
29.302159, -94.779506, 6
29.258952, -94.845276, 5
29.284387, -94.827628, 0
29.320766, -94.773547, 6
29.238327, -94.883838, 5
29.288951, -94.800592, 2
29.289199, -94.826331, 0
29.290114, -94.85917, 5
29.308105, -94.782908, 6
29.259025, -94.874201, 5
29.280858, -94.813057, 0
29.322494, -94.771483, 6
29.305271, -94.782403, 6
29.271477, -94.842157, 5
29.313525, -94.769698, 6
29.296591, -94.78627, 6
29.296591, -94.78627, 6
29.289808, -94.828223, 0
29.295809, -94.789182, 2
29.286684, -94.814404, 0
29.273426, -94.822875, 0
29.276254, -94.844942, 5
29.324546, -94.77216, 6
29.258328, -94.844938, 5
29.30753, -94.786328, 6
29.261593, -94.847853, 5
29.307538, -94.77915, 6
29.277148, -94.832614, 0
29.293131, -94.86187, 5
29.305102, -94.784628, 6
29.281662, -94.821354, 0
29.203011, -94.944082, 3
29.295244, -94.812996, 2
29.308977, -94.786946, 6
29.255923, -94.867622, 5
29.144452, -95.043487, 4
29.298426, -94.797313, 2
29.135376, -95.051371, 4
29.207311, -94.949513, 3
29.243179, -94.872529, 5
29.321811, -94.771412, 6
29.270213, -94.842354, 5
29.261716, -94.844724, 5
29.29119, -94.810375, 2
29.308259, -94.7769, 6
29.30605, -94.785438, 6
29.281213, -94.824681, 0
29.281213, -94.824681, 0
29.291535, -94.80305, 2
29.291535, -94.80305, 2
29.290749, -94.809784, 2
29.270248, -94.842177, 5
29.289198, -94.826337, 0
29.282473, -94.825595, 0
29.27738, -94.845193, 5
29.282394, -94.818678, 0
29.292596, -94.819605, 0
29.278536, -94.826238, 0
29.27059, -94.826219, 0
29.322139, -94.771357, 6
29.31939, -94.748651, 6
29.280761, -94.821101, 0
29.263848, -94.846739, 5
29.291459, -94.819592, 0
29.279721, -94.838572, 0
29.305102, -94.784601, 6
29.203159, -94.944171, 3
29.299037, -94.789268, 6
29.290005, -94.79136, 2
29.288517, -94.820772, 0
29.288306, -94.797347, 2
29.294823, -94.802587, 2
29.277257, -94.82507, 0
29.305738, -94.786139, 6
29.277998, -94.825988, 0
29.311659, -94.770477, 6
29.308554, -94.783819, 6
29.296185, -94.802438, 2
29.313556, -94.76957, 6
29.289476, -94.824266, 0
29.303336, -94.777126, 6
29.29739, -94.794173, 2
29.311657, -94.770481, 6
29.297518, -94.806476, 2
29.276241, -94.833405, 0
29.273812, -94.825892, 0
29.28177, -94.822441, 0
29.307488, -94.776917, 6
29.286362, -94.805402, 2
29.288995, -94.827276, 0
29.288995, -94.827276, 0
29.183429, -94.973943, 1
29.286341, -94.809618, 2
29.271571, -94.842244, 5
29.263106, -94.84216, 5
29.270614, -94.842115, 5
29.25863, -94.845122, 5
29.280784, -94.823021, 0
29.264887, -94.836784, 5
29.263347, -94.834634, 5
29.302282, -94.79072, 6
29.261266, -94.84389, 5
29.275586, -94.841176, 5
29.269777, -94.842681, 5
29.302147, -94.779467, 6
29.302147, -94.779467, 6
29.299892, -94.781767, 6
29.260469, -94.846667, 5
29.288565, -94.800004, 2
29.274146, -94.829205, 0
29.274146, -94.829205, 0
29.282084, -94.821236, 0
29.290874, -94.813976, 2
29.256513, -94.866953, 5
29.256513, -94.866953, 5
29.256513, -94.866953, 5
29.290832, -94.82202, 0
29.281544, -94.829241, 0
29.301846, -94.796125, 2
29.282892, -94.825416, 0
29.288065, -94.849206, 5
29.302174, -94.779511, 6
29.28989, -94.79757, 2
29.29088, -94.805712, 2
29.291492, -94.819798, 0
29.301065, -94.796667, 2
29.295318, -94.787673, 6
29.297553, -94.794484, 2
29.277038, -94.84496, 5
29.306958, -94.774058, 6
29.199085, -94.944111, 3
29.297543, -94.794501, 2
29.289201, -94.826327, 0
29.286159, -94.805277, 2
29.321815, -94.77141, 6
29.254227, -94.86839, 5
29.283951, -94.82834, 0
29.277872, -94.82168, 0
29.266067, -94.840496, 5
29.302076, -94.786294, 6
29.295285, -94.802093, 2
29.311395, -94.770417, 6
29.280767, -94.826088, 0
29.280767, -94.826088, 0
29.286768, -94.814114, 0
29.286768, -94.814114, 0
29.270541, -94.841493, 5
29.297164, -94.804352, 2
29.27961, -94.838604, 0
29.2603, -94.846643, 5
29.2603, -94.846643, 5
29.243179, -94.872524, 5
29.283254, -94.822663, 0
29.300193, -94.804934, 2
29.276288, -94.830023, 0
29.321114, -94.773456, 6
29.284693, -94.827258, 0
29.192502, -94.984892, 1
29.262247, -94.84643, 5
29.289598, -94.823887, 0
29.297453, -94.805662, 2
29.277928, -94.84059, 5
29.291113, -94.80706, 2
29.278962, -94.826257, 0
29.308609, -94.778869, 6
29.303195, -94.794166, 2
29.278072, -94.823131, 0
29.273964, -94.825443, 0
29.286662, -94.814409, 0
29.291524, -94.813677, 2
29.291078, -94.804881, 2
29.307538, -94.782696, 6
29.281781, -94.874181, 5
29.291272, -94.822224, 0
29.270591, -94.852746, 5
29.294827, -94.802584, 2
29.300615, -94.783302, 6
29.300615, -94.783302, 6
29.297531, -94.788448, 6
29.260161, -94.84554, 5
29.305492, -94.783201, 6
29.287689, -94.825376, 0
29.278758, -94.826614, 0
29.278758, -94.826614, 0
29.29751, -94.812223, 2
29.304849, -94.794961, 2
29.29418, -94.811558, 2
29.263078, -94.842225, 5
29.294159, -94.785886, 6
29.285511, -94.81239, 0
29.304304, -94.791221, 6
29.308106, -94.786769, 6
29.277113, -94.830173, 0
29.296761, -94.79759, 2
29.298337, -94.788694, 6
29.285113, -94.828892, 0
29.280758, -94.829306, 0
29.316819, -94.770493, 6
29.284296, -94.820114, 0
29.288852, -94.799649, 2
29.288852, -94.799649, 2
29.290979, -94.82319, 0
29.288985, -94.82244, 0
29.268995, -94.844116, 5
29.290938, -94.799223, 2
29.290938, -94.799223, 2
29.27499, -94.827127, 0
29.281357, -94.828167, 0
29.297718, -94.786853, 6
29.291195, -94.819262, 0
29.306506, -94.774611, 6
29.291776, -94.791208, 2
29.284677, -94.827254, 0
29.297037, -94.795509, 2
29.297037, -94.795509, 2
29.275374, -94.832019, 0
29.299614, -94.79011, 6
29.299252, -94.796927, 2
29.299938, -94.797215, 2
29.262285, -94.846422, 5
29.262267, -94.84437, 5
29.285249, -94.809034, 2
29.297637, -94.817274, 2
29.293429, -94.81025, 2
29.288684, -94.816285, 0
29.288684, -94.816285, 0
29.314154, -94.76919, 6
29.295816, -94.800235, 2
29.287612, -94.831266, 0
29.287835, -94.832484, 0
29.297571, -94.811037, 2
29.296877, -94.788751, 6
29.291351, -94.79322, 2
29.291351, -94.79322, 2
29.302966, -94.800725, 2
29.289647, -94.809159, 2
29.269781, -94.842681, 5
29.296207, -94.810452, 2
29.316473, -94.771063, 6
29.280726, -94.826944, 0
29.295989, -94.794307, 2
29.270577, -94.835863, 5
29.259795, -94.845356, 5
29.259795, -94.845356, 5
29.259795, -94.845356, 5
29.296888, -94.794497, 2
29.262197, -94.846362, 5
29.300377, -94.782632, 6
29.300377, -94.782632, 6
29.284807, -94.803638, 2
29.292797, -94.79315, 2
29.292797, -94.79315, 2
29.297632, -94.785757, 6
29.28341, -94.87186, 5
29.296352, -94.785852, 6
29.296352, -94.785852, 6
29.307626, -94.783205, 6
29.288672, -94.820122, 0
29.262093, -94.844834, 5
29.305706, -94.781033, 6
29.278971, -94.819894, 0
29.278971, -94.819894, 0
29.266575, -94.85429, 5
29.307602, -94.786212, 6
29.285306, -94.822258, 0
29.285306, -94.822258, 0
29.27859, -94.840448, 5
29.29156, -94.819628, 0
29.138121, -95.045528, 4
29.174116, -94.986183, 1
29.27088, -94.841436, 5
29.32278, -94.771583, 6
29.295749, -94.801287, 2
29.295749, -94.801287, 2
29.179797, -94.977727, 1
29.265807, -94.840044, 5
29.272192, -94.836127, 5
29.299204, -94.781021, 6
29.299204, -94.781021, 6
29.284627, -94.821353, 0
29.298425, -94.797305, 2
29.287749, -94.819692, 0
29.287748, -94.819692, 0
29.287749, -94.819692, 0
29.286345, -94.809618, 2
29.297436, -94.809338, 2
29.297436, -94.809338, 2
29.296638, -94.79479, 2
29.296938, -94.807545, 2
29.287355, -94.79974, 2
29.291463, -94.819591, 0
29.283282, -94.82731, 0
29.275798, -94.841149, 5
29.202481, -94.944367, 3
29.285106, -94.829106, 0
29.265784, -94.840017, 5
29.283867, -94.818372, 0
29.299795, -94.784873, 6
29.299794, -94.784873, 6
29.257759, -94.915162, 3
29.285989, -94.799552, 2
29.288222, -94.814547, 0
29.309339, -94.776615, 6
29.291873, -94.815093, 2
29.29106, -94.812072, 2
29.276252, -94.844772, 5
29.296559, -94.786407, 6
29.284787, -94.803502, 2
29.284787, -94.803502, 2
29.284787, -94.803502, 2
29.293153, -94.815364, 2
29.272276, -94.822494, 0
29.306327, -94.774351, 6
29.306356, -94.781496, 6
29.292961, -94.862326, 5
29.266537, -94.846316, 5
29.289744, -94.803325, 2
29.292481, -94.81654, 0
29.294677, -94.816258, 2
29.281463, -94.86838, 5
29.291488, -94.811906, 2
29.282001, -94.821436, 0
29.282001, -94.821436, 0
29.296735, -94.789711, 2
29.287692, -94.814201, 0
29.283409, -94.871861, 5
29.274094, -94.825513, 0
29.285449, -94.820082, 0
29.281462, -94.868379, 5
29.284255, -94.817983, 0
29.308114, -94.786749, 6
29.215356, -94.915878, 3
29.289958, -94.859933, 5
29.301655, -94.777867, 6
29.297991, -94.785656, 6
29.300047, -94.781541, 6
29.289835, -94.813851, 2
29.288901, -94.821663, 0
29.307569, -94.782566, 6
29.294285, -94.810673, 2
29.296869, -94.788699, 6
29.275091, -94.842352, 5
29.275091, -94.842352, 5
29.288459, -94.812863, 2
29.288459, -94.812863, 2
29.275875, -94.843476, 5
29.263615, -94.847435, 5
29.276676, -94.84475, 5
29.270403, -94.836358, 5
29.298266, -94.781063, 6
29.292964, -94.862328, 5
29.289545, -94.826022, 0
29.27618, -94.845161, 5
29.319932, -94.752055, 6
29.278203, -94.822113, 0
29.287824, -94.815986, 0
29.286439, -94.803128, 2
29.265431, -94.87564, 5
29.288523, -94.820777, 0
29.288585, -94.814337, 0
29.301844, -94.780622, 6
29.301844, -94.780622, 6
29.140475, -95.047743, 4
29.260744, -94.844436, 5
29.272204, -94.822742, 0
29.256315, -94.848007, 5
29.322733, -94.773305, 6
29.307443, -94.780058, 6
29.275858, -94.834468, 0
29.321925, -94.772247, 6
29.279129, -94.82825, 0
29.298837, -94.789676, 6
29.298837, -94.789676, 6
29.323477, -94.773591, 6
29.304053, -94.794639, 2
29.283246, -94.81908, 0
29.285162, -94.829083, 0
29.302055, -94.777852, 6
29.29271, -94.816659, 0
29.323736, -94.742183, 6
29.288256, -94.831836, 0
29.288256, -94.831836, 0
29.294824, -94.802587, 2
29.294824, -94.802587, 2
29.316264, -94.769604, 6
29.251415, -94.869076, 5
29.288926, -94.813367, 2
29.288613, -94.820314, 0
29.288613, -94.820314, 0
29.2925, -94.799266, 2
29.286303, -94.799607, 2
29.303881, -94.775581, 6
29.265203, -94.849178, 5
29.301222, -94.77943, 6
29.301222, -94.77943, 6
29.299436, -94.80178, 2
29.287836, -94.832484, 0
29.301348, -94.799038, 2
29.173487, -94.986277, 1
29.292353, -94.811645, 2
29.30541, -94.781488, 6
29.286743, -94.817911, 0
29.291305, -94.822301, 0
29.297411, -94.78841, 6
29.273355, -94.827249, 0
29.29085, -94.822225, 0
29.323954, -94.742242, 6
29.275514, -94.841343, 5
29.29083, -94.820762, 0
29.305331, -94.793951, 6
29.280837, -94.825887, 0
29.280837, -94.825887, 0
29.281778, -94.821101, 0
29.300831, -94.788045, 6
29.206995, -94.949862, 3
29.270999, -94.841531, 5
29.287616, -94.831268, 0
29.301839, -94.780626, 6
29.301839, -94.780626, 6
29.29088, -94.805685, 2
29.299311, -94.781047, 6
29.293047, -94.790952, 2
29.307281, -94.780266, 6
29.287402, -94.795072, 2
29.308072, -94.785853, 6
29.27363, -94.826292, 0
29.285989, -94.799557, 2
29.29171, -94.812228, 2
29.282774, -94.824615, 0
29.296014, -94.794298, 2
29.297171, -94.804375, 2
29.286681, -94.814408, 0
29.29554, -94.806586, 2
29.305261, -94.784128, 6
29.298848, -94.78968, 6
29.282436, -94.825764, 0
29.286639, -94.830983, 0
29.295656, -94.795432, 2
29.27606, -94.842732, 5
29.304483, -94.787055, 6
29.261581, -94.847884, 5
29.269998, -94.823718, 0
29.289617, -94.810535, 2
29.273112, -94.845364, 5
29.315213, -94.768527, 6
29.272264, -94.874154, 5
29.28877, -94.815999, 0
29.291097, -94.81193, 2
29.291097, -94.81193, 2
29.30191, -94.778138, 6
29.293177, -94.813345, 2
29.265572, -94.836808, 5
29.29576, -94.800399, 2
29.299179, -94.783692, 6
29.284611, -94.804075, 2
